690	82133	3287
691	82392	3330
692	83622	3407
693	84989	3442
694	86269	3466
695	87332	3477
696	87665	3551
697	88651	3604
698	89516	3648
699	89972	3680
700	90589	3740
701	90882	3802
702	91334	3798
703	92126	3860
704	92253	3927
705	92183	3928
706	91955	4026
707	92012	4099
708	91845	4110
709	91399	4170
710	91639	4207
711	91535	4260
712	90930	4271
713	90417	4332
714	89527	4380
715	89019	4458
716	88751	4522
717	88252	4592
718	87233	4604
719	86777	4635
720	86045	4643
721	85833	4719
722	86404	4773
723	87211	4822
724	87791	4896
725	88245	5002
726	88103	5137
727	88276	5193
728	88360	5285
729	88109	5323
730	87989	5313
731	87634	5366
732	87264	5464
733	87458	5526
734	87022	5560
735	86292	5572
736	85271	5679
737	84640	5746
738	83882	5807
739	82830	5846
740	82273	5915
741	81621	5984
742	80451	5960
743	79471	6042
744	78179	6153
745	77202	6134
746	76309	6272
747	75254	6386
748	73751	6399
749	72835	6488
750	71823	6523
751	71083	6595
752	70845	6588
753	70914	6654
754	70989	6716
755	70672	6830
756	70079	6882
757	69523	6957
758	68998	6948
759	68481	6960
760	67825	6953
761	67142	6998
762	66428	7065
763	66114	7131
764	65299	7207
765	64278	7372
766	63002	7546
767	62019	7582
768	60960	7705
769	59610	7736
770	58799	7698
771	57937	7734
772	56587	7863
773	55343	7917
774	54047	7928
775	52942	7906
776	51915	8014
777	50796	8083
778	49435	8118
779	48437	8117
780	47365	8138
781	46557	8157
782	45816	8085
783	45495	8129
784	45396	8234
785	44841	8173
786	44092	8317
787	43312	8442
788	42649	8398
789	42011	8431
790	41293	8390
791	40723	8399
792	39946	8310
793	39533	8304
794	38707	8305
795	37860	8378
796	36787	8349
797	36009	8374
798	35025	8335
799	33888	8277
800	33164	8207
801	32532	8140
802	31646	8157
803	30653	8207
804	29738	8217
805	28876	8283
806	28235	8424
807	27377	8362
808	26358	8389
809	25510	8362
810	24690	8215
811	24167	8117
812	23563	8157
813	23211	8113
814	23033	8052
815	22552	7969
816	21932	8053
817	21389	8056
818	20946	7999
819	20462	7905
820	19957	7838
821	19679	7792
822	19110	7659
823	18821	7633
824	18263	7674
825	17871	7544
826	17252	7595
827	16729	7647
828	16148	7569
829	15541	7463
830	15143	7327
831	14804	7268
832	14379	7152
833	13837	7076
834	13383	7045
835	13009	6995
836	12777	6939
837	12466	6919
838	12048	6869
839	11679	6740
840	11320	6565
841	11171	6430
842	10966	6352
843	10825	6342
844	10767	6283
845	10646	6241
846	10428	6281
847	10306	6132
848	10156	6071
849	10057	6020
850	9909	5876
851	9857	5707
852	9667	5673
853	9609	5616
854	9445	5534
855	9380	5409
856	9230	5371
857	9150	5332
858	9016	5205
859	8880	5111
860	8817	5040
861	8775	4969
862	8723	4826
863	8540	4780
864	8397	4749
865	8310	4631
866	8265	4647
867	8190	4573
868	8055	4468
869	7951	4323
870	7883	4190
871	7914	4127
872	7964	4018
873	8127	3918
874	8273	3825
875	8364	3735
876	8375	3635
877	8447	3554
878	8537	3482
879	8643	3381
880	8701	3243
881	8748	3104
882	8791	3037
883	8898	2982
884	8949	2898
885	9028	2813
886	9072	2797
887	9215	2693
888	9298	2630
889	9390	2603
890	9554	2488
891	9599	2358
892	9682	2335
893	9671	2291
894	9661	2222
895	9716	2153
896	9767	2121
897	9851	2091
898	9837	2047
899	9869	2005
900	9929	1969
901	10044	1912
902	10300	1814
903	10653	1777
904	10961	1777
905	11173	1739
906	11320	1723
907	11536	1668
908	11796	1618
909	12039	1561
910	12195	1525
911	12294	1495
912	12478	1452
913	12676	1416
914	12847	1380
915	13032	1360
916	13185	1328
917	13463	1314
918	13687	1294
919	13918	1268
920	14232	1231
921	14347	1186
922	14529	1157
923	14573	1126
924	14583	1119
925	14727	1093
926	14823	1111
927	15007	1086
928	15019	1079
929	15104	1081
930	15253	1045
931	15450	1024
932	15897	1031
933	16486	1022
934	16979	1012
935	17347	987
936	17600	980
937	17931	976
938	18354	978
939	18748	967
940	19066	973
941	19261	965
942	19549	942
943	19864	938
944	20170	962
945	20439	949
946	20749	953
947	21158	957
948	21539	960
949	21940	950
950	22483	960
951	22677	945
952	23004	934
953	23071	932
954	23099	927
955	23329	923
956	23544	932
957	23829	952
958	23871	944
959	23971	933
960	24222	919
961	24537	919
962	25275	917
963	26228	915
964	26970	922
965	27563	928
966	27953	964
967	28470	968
968	29131	973
969	29698	983
970	30205	968
971	30470	971
972	30951	994
973	31434	996
974	31838	988
975	32217	988
976	32686	1023
977	33247	1024
978	33829	1039
979	34401	1042
980	35230	1066
981	35534	1073
982	36010	1068
983	36090	1070
984	36099	1112
985	36393	1104
986	36738	1133
987	37164	1148
988	37150	1151
989	37247	1153
990	37612	1168
991	38057	1163
992	39160	1154
993	40577	1164
994	41686	1171
995	42559	1174
996	43130	1202
997	43832	1214
998	44831	1214
999	45618	1212
1000	46365	1209
1001	46671	1224
1002	47345	1227
1003	48094	1238
1004	48690	1263
1005	49178	1293
1006	49830	1355
1007	50614	1360
1008	51325	1388
1009	52034	1421
1010	53188	1417
1011	53592	1431
1012	54237	1468
1013	54356	1485
1014	54295	1486
1015	54661	1480
1016	55001	1548
1017	55478	1555
1018	55379	1586
1019	55482	1589
1020	55948	1634
1021	56446	1661
1022	57956	1650
1023	59837	1655
1024	61399	1707
1025	62462	1696
1026	63193	1735
1027	64115	1757
1028	65429	1767
1029	66302	1779
1030	67267	1813
1031	67583	1810
1032	68392	1795
1033	69253	1819
1034	69858	1826
1035	70292	1847
1036	71106	1889
1037	72021	1917
1038	72825	1921
1039	73553	1925
1040	75056	1912
1041	75474	1941
1042	76133	1948
1043	76187	1972
1044	75998	2014
1045	76277	2057
1046	76602	2171
1047	77017	2179
1048	76686	2232
1049	76643	2276
1050	77064	2280
1051	77569	2302
1052	79130	2358
1053	81050	2385
1054	82928	2395
1055	84026	2396
1056	84679	2498
1057	85553	2512
1058	86786	2545
1059	87570	2555
1060	88468	2617
1061	88578	2659
1062	89293	2646
1063	90107	2668
1064	90552	2759
1065	90579	2741
1066	91182	2790
1067	91997	2808
1068	92473	2823
1069	92739	2846
1070	94179	2898
1071	94391	2901
1072	94653	2889
1073	94337	2929
1074	93816	2940
1075	93855	2986
1076	93976	3043
1077	94157	3090
1078	93577	3089
1079	93227	3095
1080	93360	3071
1081	93673	3114
1082	95057	3115
1083	96651	3159
1084	98502	3229
1085	99237	3280
1086	99368	3469
1087	99754	3494
1088	100604	3595
1089	100997	3652
1090	101286	3649
1091	100993	3689
1092	101136	3789
1093	101564	3804
1094	101469	3813
1095	101078	3814
1096	101128	3967
1097	101298	3999
1098	101034	4033
1099	100684	4034
1100	101647	4100
1101	101450	4154
1102	101114	4134
1103	100356	4159
1104	99381	4283
1105	98962	4256
1106	98791	4336
1107	98422	4375
1108	97347	4399
1109	96421	4441
1110	95853	4504
1111	95798	4504
1112	96553	4471
1113	97427	4505
1114	98640	4530
1115	98825	4583
1116	98429	4634
1117	98182	4711
1118	98454	4693
1119	98390	4696
1120	98132	4654
1121	97498	4710
1122	97325	4711
1123	97374	4777
1124	96837	4880
1125	96048	4971
1126	95504	5248
1127	95141	5284
1128	94300	5429
1129	93396	5493
1130	93718	5501
1131	93066	5545
1132	92266	5694
1133	91021	5698
1134	89574	5715
1135	88591	5716
1136	88012	5940
1137	87217	5966
1138	85836	6011
1139	84539	5997
1140	83627	6089
1141	83184	6163
1142	83308	6114
1143	83319	6150
1144	83915	6300
1145	83538	6250
1146	82744	6373
1147	82003	6432
1148	81693	6434
1149	80984	6461
1150	80253	6538
1151	79286	6528
1152	78669	6463
1153	78242	6487
1154	77270	6508
1155	76162	6578
1156	75329	6585
1157	74687	6663
1158	73728	6621
1159	72542	6616
1160	72453	6500
1161	71610	6537
1162	70642	6515
1163	69372	6608
1164	67947	6666
1165	66919	6779
1166	66342	7123
1167	65309	7161
1168	63818	7337
1169	62390	7379
1170	61452	7330
1171	60733	7366
1172	60362	7498
1173	59827	7467
1174	60020	7413
1175	59392	7380
1176	58489	7561
1177	57595	7540
1178	56896	7570
1179	56009	7509
1180	55321	7552
1181	54240	7598
1182	53496	7495
1183	53111	7523
1184	52039	7653
1185	51004	7537
1186	50149	7644
1187	49349	7716
1188	48401	7688
1189	47111	7626
1190	46709	7634
1191	45841	7557
1192	44832	7400
1193	43754	7409
1194	42562	7448
1195	41798	7510
1196	41318	7486
1197	40480	7521
1198	39403	7427
1199	38319	7375
1200	37696	7203
1201	37228	7175
1202	36904	7106
1203	36346	7160
1204	36504	7125
1205	35954	7174
1206	35151	7532
1207	34423	7510
1208	33890	7648
1209	33105	7662
1210	32722	7571
1211	31846	7541
1212	31146	7592
1213	30822	7556
1214	30033	7509
1215	29382	7441
1216	28669	7559
1217	28178	7541
1218	27487	7538
1219	26648	7446
1220	26293	7409
1221	25706	7390
1222	24899	7268
1223	24229	7228
1224	23398	7336
1225	22873	7207
1226	22619	7253
1227	22082	7295
1228	21364	7187
1229	20616	7042
1230	20027	6904
1231	19651	6779
1232	19416	6546
1233	19069	6474
1234	19087	6481
1235	18773	6482
1236	18401	6402
1237	18013	6376
1238	17772	6265
1239	17401	6138
1240	17341	5973
1241	16902	5868
1242	16623	5725
1243	16395	5702
1244	16092	5617
1245	15902	5608
1246	15503	5884
1247	15426	5761
1248	15051	5800
1249	14655	5747
1250	14508	5631
1251	14288	5531
1252	13962	5593
1253	13623	5494
1254	13249	5417
1255	13017	5325
1256	12959	5397
1257	12790	5318
1258	12502	5242
1259	12207	5106
1260	11968	5004
1261	11887	5004
1262	11853	4893
1263	11814	4797
1264	11897	4852
1265	11836	4774
1266	11684	4807
1267	11579	4907
1268	11588	4860
1269	11601	4723
1270	11658	4498
1271	11533	4402
1272	11518	4216
1273	11472	4150
1274	11477	4100
1275	11505	4034
1276	11375	3912
1277	11603	3906
1278	11605	3788
1279	11633	3695
1280	11687	3540
1281	11693	3444
1282	11657	3344
1283	11568	3313
1284	11487	3250
1285	11480	3259
1286	11437	3400
1287	11421	3336
1288	11337	3313
1289	11258	3240
1290	11229	3138
1291	11319	2987
1292	11518	2968
1293	11779	2894
1294	11944	2834
1295	12129	2733
1296	12187	2746
1297	12342	2696
1298	12561	2641
1299	12788	2598
1300	13040	2539
1301	13125	2547
1302	13335	2477
1303	13432	2424
1304	13603	2427
1305	13750	2380
1306	13719	2371
1307	14117	2380
1308	14267	2354
1309	14435	2271
1310	14646	2129
1311	14724	2073
1312	14840	1960
1313	14796	1954
1314	14787	1904
1315	14987	1865
1316	14993	1796
1317	15051	1789
1318	15060	1755
1319	15065	1705
1320	15144	1612
1321	15306	1556
1322	15700	1524
1323	16208	1506
1324	16538	1510
1325	16919	1488
1326	17130	1567
1327	17408	1545
1328	17779	1540
1329	18142	1526
1330	18481	1488
1331	18737	1424
1332	19083	1429
1333	19267	1421
1334	19600	1383
1335	19845	1364
1336	19851	1378
1337	20378	1369
1338	20648	1389
1339	20943	1376
1340	21275	1376
1341	21395	1390
1342	21608	1366
1343	21591	1358
1344	21540	1381
1345	21861	1365
1346	21836	1374
1347	21925	1367
1348	21925	1361
1349	21944	1340
1350	22126	1303
1351	22408	1292
1352	23042	1256
1353	23829	1272
1354	24344	1253
1355	24934	1250
1356	25333	1249
1357	25771	1246
1358	26297	1247
1359	26835	1237
1360	27310	1217
1361	27647	1219
1362	28225	1202
1363	28508	1196
1364	28936	1238
1365	29252	1266
1366	29244	1358
1367	29887	1357
1368	30262	1364
1369	30675	1380
1370	31189	1375
1371	31332	1371
1372	31623	1402
1373	31550	1418
1374	31458	1408
1375	31922	1402
1376	31865	1431
1377	32021	1436
1378	31961	1446
1379	31960	1445
1380	32216	1478
1381	32534	1510
1382	33425	1499
1383	34569	1496
1384	35221	1538
1385	35982	1525
1386	36597	1546
1387	37190	1545
1388	37934	1539
1389	38604	1542
1390	39126	1524
1391	39518	1511
1392	40334	1495
1393	40740	1523
1394	41250	1515
1395	41613	1519
1396	41626	1535
1397	42408	1539
1398	42822	1545
1399	43368	1534
1400	44135	1524
1401	44374	1553
1402	44872	1571
1403	44804	1575
1404	44594	1652
1405	45104	1683
1406	44998	1796
1407	45143	1801
1408	44952	1814
1409	44729	1842
1410	45059	1861
1411	45485	1884
1412	46733	1933
1413	48238	1948
1414	49186	1936
1415	50135	1933
1416	50863	1983
1417	51536	1998
1418	52461	2012
1419	53213	2007
1420	53835	2043
1421	54128	2103
1422	54991	2092
1423	55456	2091
1424	55882	2153
1425	56096	2143
1426	56030	2185
1427	56870	2186
1428	57228	2190
1429	57633	2203
1430	58605	2201
1431	58827	2192
1432	59389	2175
1433	59226	2200
1434	58844	2200
1435	59348	2228
1436	59179	2237
1437	59415	2254
1438	59026	2274
1439	58690	2269
1440	59164	2255
1441	59558	2307
1442	61171	2341
1443	62939	2352
1444	64119	2467
1445	65272	2501
1446	65925	2683
1447	66422	2701
1448	67447	2737
1449	68106	2771
1450	68727	2806
1451	68883	2834
1452	69658	2913
1453	70162	2920
1454	70328	2910
1455	70374	2906
1456	70231	2988
1457	71029	3019
1458	71226	3030
1459	71332	3034
1460	72325	3108
1461	72550	3191
1462	73029	3183
1463	72822	3178
1464	72193	3283
1465	72411	3252
1466	72226	3320
1467	72275	3317
1468	71664	3318
1469	71021	3352
1470	71494	3365
1471	71847	3339
1472	73467	3311
1473	75043	3355
1474	76652	3351
1475	77858	3388
1476	78344	3389
1477	78647	3406
1478	79792	3428
1479	80234	3413
1480	80808	3382
1481	80767	3452
1482	81381	3482
1483	81740	3500
1484	81747	3626
1485	81556	3663
1486	81211	3927
1487	81874	3939
1488	81759	3953
1489	81337	3998
1490	82259	4030
1491	82424	4067
1492	82534	4202
1493	82191	4202
1494	81408	4189
1495	81377	4166
1496	81166	4288
1497	81003	4321
1498	80115	4332
1499	79246	4320
1500	79454	4425
1501	79468	4522
1502	80621	4493
1503	81589	4516
1504	83219	4603
1505	84143	4554
1506	84161	4655
1507	83907	4650
1508	84796	4635
1509	84797	4689
1510	85069	4689
1511	84516	4647
1512	84749	4605
1513	84757	4628
1514	84499	4613
1515	84030	4657
1516	83555	4630
1517	83943	4643
1518	83457	4654
1519	82592	4615
1520	83220	4568
1521	83276	4631
1522	83095	4675
1523	82658	4715
1524	81738	4819
1525	81487	4847
1526	81150	5179
1527	80589	5181
1528	79454	5235
1529	78244	5308
1530	77959	5341
1531	77726	5371
1532	78392	5521
1533	78717	5515
1534	80079	5476
1535	80440	5442
1536	79941	5606
1537	79244	5628
1538	79566	5633
1539	79157	5629
1540	79152	5713
1541	78164	5841
1542	77899	5790
1543	77489	5798
1544	76977	5872
1545	76161	5805
1546	75343	5944
1547	75334	5932
1548	74490	5932
1549	73342	5997
1550	73267	6025
1551	73019	5946
1552	72418	5873
1553	71658	5889
1554	70522	5843
1555	69789	5903
1556	69312	5849
1557	68616	5827
1558	67324	5881
1559	66130	5832
1560	65606	5717
1561	65111	5740
1562	65550	5760
1563	65220	5810
1564	66066	5877
1565	65878	5888
1566	65113	6265
1567	64232	6252
1568	64108	6318
1569	63389	6421
1570	62996	6399
1571	62010	6391
1572	61337	6551
1573	60715	6494
1574	60084	6421
1575	59235	6373
1576	58447	6531
1577	58077	6529
1578	57181	6537
1579	56069	6524
1580	55760	6594
1581	55236	6731
1582	54501	6649
1583	53589	6629
1584	52572	6722
1585	51680	6635
1586	51089	6792
1587	50349	6768
1588	49209	6728
1589	48040	6794
1590	47345	6761
1591	46683	6670
1592	46599	6558
1593	46026	6545
1594	46423	6485
1595	46021	6519
1596	45305	6426
1597	44611	6354
1598	44273	6396
1599	43670	6333
1600	43386	6214
1601	42685	6161
1602	42221	6157
1603	41791	6171
1604	41302	6191
1605	40651	6202
1606	39928	6533
1607	39500	6489
1608	38843	6505
1609	37995	6601
1610	37687	6523
1611	37357	6475
1612	36724	6634
1613	36028	6584
1614	35254	6466
1615	34584	6410
1616	34187	6566
1617	33538	6538
1618	32672	6543
1619	31836	6497
1620	31247	6534
1621	30762	6650
1622	30508	6512
1623	30099	6451
1624	30323	6497
1625	29968	6368
1626	29437	6485
1627	28941	6401
1628	28557	6330
1629	28053	6319
1630	27820	6246
1631	27216	6131
1632	26864	5962
1633	26511	5899
1634	26114	5824
1635	25751	5831
1636	25232	5694
1637	24981	5604
1638	24643	5603
1639	24193	5504
1640	24064	5370
1641	23867	5252
1642	23392	5166
1643	22922	5128
1644	22339	5096
1645	21946	5107
1646	21604	5364
1647	21169	5289
1648	20674	5216
1649	20123	5198
1650	19819	5051
1651	19687	4996
1652	19498	5059
1653	19476	4987
1654	19630	4844
1655	19443	4764
1656	19312	4884
1657	19226	4824
1658	19065	4821
1659	18896	4805
1660	18875	4798
1661	18606	4861
1662	18480	4746
1663	18359	4646
1664	18172	4673
1665	18079	4594
1666	17743	4712
1667	17753	4683
1668	17659	4644
1669	17454	4572
1670	17437	4498
